title1_zh,title2_zh,label
最新消息，中国要申办2030年世界杯！,中国申办2030世界杯？谣言！中国足球当自强 不靠东道主资格,disagreed
你还再喝星巴克？！被隐瞒8年的秘密曝光了，喝咖啡居然致癌？！,辟谣！星巴克咖啡到底致癌吗？,disagreed
吃西瓜感染H7N9？男子为让西瓜卖便宜点儿散布谣言,不造谣不传谣不信谣！“佛堂羊肉”病毒感染造谣者已被行政拘留,unrelated
吴奇隆惊爆3年婚告吹！刘诗诗外遇惨被戴绿帽,假的!刘诗诗吴奇隆声明否认离婚 恶意散布谣言严肃处理,disagreed
曾志伟性侵蓝洁瑛？不不，可不止这一件！,曾志伟回应蓝洁瑛事件：纯属造谣！,disagreed
药店里“很低调”的乳膏，120秒就消除眼袋，来自美国的黑科技,药店“整容级”乳膏火炸了！120秒消眼袋堪比磨皮，真是国货之光,agreed
开车忘带驾驶证别害怕，这3种情况下不算无证驾驶！,开车忘带驾照别慌，这几种情况不算无证驾驶！,agreed
脂肪的“死对头”，每天坚持吃，刮油燃脂，体重悄悄下降两位数,脂肪的“死对头”，每天吃一点，体重悄悄的下降到两位数,agreed
洋葱防胃癌 洋葱的食用价值,被传整容、曝光不雅照，舒畅这股清流也要沾上污泥了么？,unrelated
快速恢复删除的微信记录，这个工具不用好奇，日常中你也可以,删除好友后，微信聊天记录还能找回来吗？,unrelated
晚上吃姜等于吃砒霜说的对吗？,晚上吃姜等于吃“砒霜”？这么多食物都不能吃，快看看你吃对了吗,agreed
夏天蚊子最怕这些植物！清新空气还是蚊虫的克星,夏天蚊子最怕这些植物！不仅“吃”甲醛旺财，还驱蚊虫哦,agreed
吃酱油会变黑，你相信吗？,护肤辟谣| 做饭50多年竟没放过1滴酱油，说吃多了皮肤会变黑？,disagreed
电磁炉的辐射对人体健康有害,电磁炉辐射影响健康 您得警惕,agreed
小苏打可以饿死癌细胞，如果报道属实，这将真正造福人类,饿死癌细胞的方法就是小苏打,agreed
塞罕坝国家森林公园旅游发展大会三天7月18日—20日免票,塞罕坝国家森林公园旅发大会期间三天免票？假的！不信谣，不传谣！,disagreed
亲妈都认不出 3女赴韩整容变“猪头”被禁离境,赴韩整容变成猪脸，让八戒流行起来！,agreed
王者荣耀员工年终奖100个月工资？将推新模式让小学生浪个够,王者荣耀：李白重做是谣言？28号重做干将上线和免费获取的新皮肤,unrelated
六种食物是高血压的克星，每天坚持用来泡水喝，稳定血压更健康,高血压的“死对头”，每天喝一杯，降压效果好过中西药！,agreed
开塞露洗脸真的能变白吗？教你用开塞露小窍门！,开塞露洗脸新用式，适合各种肤质，几天就变白，脸上光光滑滑,agreed
看狗狗会说话,这狗要成精了，说话这么标准！,agreed
网传年近五十吴奇隆没有生育能力，刘诗诗已和他离婚！叹息……,网传吴奇隆刘诗诗已离婚？发律师函否认谣言,disagreed
2018年底全年取消农村户口，这四件事农民朋友们一定要注意！,农业户口取消后，有三件事农民要注意，每家都要知道，免得吃亏！,agreed
喝酒没开车也算酒驾！又来一条新交规，昆明老司机们赶紧看,宿迁车主速看！酒后躺车内算酒驾吗？交警辟谣了,disagreed
「小编嘚吧嘚」Jessie J、GAI要组团退赛，《歌手》还有什么看点？,Jessie J粉碎退赛谣言，GAI证实将要退出《歌手》,disagreed
哈尔滨人注意了，5月29号至5月30号 什么地区停水……,辟谣！5月29日全市停水？哈尔滨市供水集团：假的！,disagreed
李天一已被安排出国,北京监狱发声明否定李天一出狱谣言，李天一事件更多细节披露,disagreed
"桃子西瓜混吃会丧命吗? 所谓""""食物相克"""" 得科学理性对待",韭菜千万别和这些食物一起吃，这些相克的食物快记下,unrelated
半年内使用网贷超2次，拒贷！怎么办？,辟谣：半年内网贷2次会被银行拒贷？,disagreed
《人民的名义2》即将开拍，侯亮平陆毅换成老干部，网友不干了,《人民的名义》第二部开拍中，靳东换陆毅？,agreed
李亚鹏摇身变前妻妹夫，新女友竟是王菲妹妹，让人吃惊,李亚鹏摇身变前妻妹夫，新女友竟是王菲妹妹,agreed
民国九年袁大头值多少钱？,藏家于女士珍藏民国九年袁大头 诚寻大收藏家,unrelated
10分钟快速发面！不用酵母粉，试试这样做，蒸出的馒头倍好吃！,还在用酵母粉发面？面里面加点它，10分钟快速发面，蓬松又好吃！,agreed
曝光｜未报废的农村面包车等类型车辆（第七十六期）,曝光 |未报废的农村面包车等类型车辆（第七十九期）,agreed
永清县今晚11.30/3.0余震,今晚廊坊永清11点30分有余震？官方：纯属谣言,disagreed
教育概念第一龙头股，从467元高位回落到8元，股民：全仓买进,郭广昌急开投资者电话会：股价波动源于谣言 对复星运营和债务状况满意,unrelated
峨眉双福镇因暴雨造成人员死亡,乐山网警辟谣：网传峨眉双福镇因暴雨造成人员死亡信息系谣言！,disagreed
360手机和锤子手机-合并了,锤子手机要与360手机合并？这或许是一个不错的选择,agreed
小伙子外出发觉云彩有异常，急忙拍下诡异可怕一幕！,男子外出发现天空有异常，急忙拍下诡异不明飞船！,agreed
一则“八里庄有人偷孩子”的消息疯传,网警辟谣｜微信群传播博野八里庄“有人偷孩子”系谣言！,disagreed
汽车上路新规，下星期就开始实施了！各位车主注意了,27日汽车精选：汽车上路新规定，下星期就开始实施！,agreed
万达向吴京索赔10亿？王健林回复媒体：这是大水冲了龙王庙,吴京摊上事了！为了这2分39秒万达等四家公司告战狼2索赔10亿！,unrelated
我国核动力航母即将问世，排水量11万吨载机90架，技术领先世界！,世界上最大的航母即将诞生，排水量达11万吨，实力将超过福特号！,agreed
刚刚！河南第一个2018年限行城市公布！郑州2018会限行吗？,已辟谣，沈阳机动车将按单双号限行,unrelated
历经两度失败婚姻，再与小13岁老公结婚，这次会幸福？,走进印度的童婚习俗，10岁男孩和13岁女孩就要结婚生子,unrelated
伊利董事长潘刚失联被带走调查？潘刚最新消息,否认！伊利前董事长郑俊怀表示对“潘刚失联谣言”不知情,unrelated
张家口一个男子持棍猛踹孩子,网传张家口一男子持棍殴打儿童？这是谣言！,disagreed
张彬彬被曝和经纪人恋情，粉丝纷纷脱粉 艺人谈个恋爱这么难,张彬彬和经纪人在一起，粉丝大量脱粉，网友：这是在犯“大忌”,agreed
卓伟爆料吴奇隆和刘诗诗已离婚,吴奇隆刘诗诗怒了！5天2份声明，只为粉碎“被离婚”谣言,disagreed
夏季流感致320多人死亡 香港卫生署回应与“非典”类比 快看,辟谣！这份“市疾控中心关于本次流感预防的通知”是假的,unrelated
康震为你讲解“焚书坑儒”的真相，秦始皇想追求长生不老药！,原发性肝癌重在早发现早治疗，这些症状需注意！,unrelated
求转发，镇江飞机撒药治白娥，你还在传吗？,镇江一小区发生“命案”？ 镇江警方正式辟谣,unrelated
杭州业主，这8种情况可暂时拒缴物业费！小区还得“倒找钱”,辟谣！“8种情形业主可拒缴物业费”竟是谣言！宜宾是这样的……,disagreed
周星驰为拍《功夫2》重染黑发，究竟老搭档吴孟达是否参演,《功夫2》拍摄已证实是谣言，曝周星驰抠门、脾气坏的背后真相！,disagreed
教你自制胶水，比502还好用呢，几毛钱就可以做一大碗,家里自制胶水，比502还好用，几毛钱就能做一大碗！,agreed
治疗高血压的小偏方,高血压的治疗偏方，可以给家里老人看看！,agreed
李晨有私生子？还和她有约定，范冰冰这是要当后妈的节奏吗？,李晨要悲伤了！冰冰“私生子”曝光，生父也被揭出居然是他,unrelated
岳云鹏赌博输惨了？居然叫孙越介绍富婆,岳云鹏孙越去澳门“赌博”，郭德纲知道后脸色都变了！,unrelated
"刚刚10086客服给我打电话了,说预存话费送手机",家人坚信酸儿辣女，结果差点因此害了腹中宝宝！,unrelated
东方芒果烂地里了,爱心助农！东方芒果已售8.4万吨 辟谣：芒果烂地里信息不实,disagreed
终于来了！贵阳轨交1号线，10月全线正式通车运营！,【辟谣】网传贵阳1号线国庆全面开通？消息不属实,disagreed
张一山大方承认恋情，女友疑似大学同窗白雪！,张一山隐瞒多年女友终曝光，不是杨紫，而是和张一山大学同学的她,agreed
宋祖德爆料：张杰谢娜今年一定会离婚,谢娜怒气发文辟谣 没去机场没逛公园没直播！,unrelated
到2040年通过人类大脑皮层与机器的结合，人类将实现永生,人类可在2030年实现永生？谷歌总监爆出惊人预言！,agreed
山西吕梁小孩食物中毒疑与吃辣条有关,孩子吃“辣条”后竟这样？纯属谣言！,unrelated
腰间盘突出刺血治疗,放血能治好乳腺癌？伪中医，请不要给传统医学抹黑！,unrelated
刘明炜高考准考证丢失,净网2018「高考在即“准考证丢失”谣言可能系新型诈骗」,disagreed
"在高速上开着车,3秒后路突然不见了!一脸懵B",正常行驶的车辆突然在高速公路上消失了,agreed
美国加拿大全面叫停这个“等于自杀”的危险动作，你是否还在狂做,仰卧起坐致瘫？美国已叫停！你还敢做吗？,unrelated
真实的飞碟坠毁FBI证明，警察拍摄的外星人！,FBI官泄飞碟坠毁资料，飞碟坠毁人还活着，这外星人真可怜！,agreed
老中医减肥秘方，这两物煮水喝，3天润肠通便，一周消肚腩,中医大师为女儿特制减肥秘方，148斤瘦到99斤，只需这四物煮水喝,agreed
央视都播了！60岁以下逮捕罚款，今天起全国严查棋牌室？,全国正在严查棋牌室，60岁以下拘留？四年前的谣言又复活了！  ​,disagreed
她是那英好姐妹，曾狂怼金星，如今上节目露本性被骂滚,那英的好闺蜜，曾当众挖苦讽刺金星，今在真人秀节目摆谱被喊滚,agreed
2018年新能源汽车补贴最新政策落地！补贴标准是多少？,没买车的注意了，2018年电动汽车补贴政策实行，最多补贴7万,agreed
墙角放点这个东西，家里再也不会有老鼠，比老鼠药好用，环保无毒,支付宝提现技术揭秘 大额蚂蚁花呗提现尽情操作,unrelated
室内放洋葱可以防感冒？,2月份健康谣言大盘点！连续吃大白菜排毒？房间放洋葱防流感？,disagreed
不用手术治愈多年痔疮小配方当天见效，有效根除你多年的痔疮！,十年痔疮顽固难治，一个秘方简单有效，不用手术多人治愈彻底根除,agreed
李连杰面临瘫痪，而当年曾被他保护的女人正大秀恩爱,门迪回应十字韧带撕裂谣言：记者说话像医生,unrelated
丑的代价就是失去整个世界？整容女13次手术只为改变悲剧人生,细数整容前后差异最大的明星，她因整容彻底改变人生,unrelated
刘涛颜面扫地，把助理当奴才一样使唤，事件过程令人气愤！,刘涛片场玩手机，吐口水！忙坏助理！网友：也太能耍大牌了吧！,agreed
教你一招辨别地沟油的实用窍门，只需加入几掰大蒜，轻松巧辨别,辨别地沟油，只需一个大蒜子，几分钟辨别地沟油，现在知道还不晚,agreed
小男孩狂犬病发作 狰狞学狗叫令人揪心！,辟谣！男孩狂犬病发作学狗叫，只能绑在家养？视频疯传……,disagreed
好消息！国家将在明年为农民修建“三通”到户！农民们有福了！,明年起，国家将为农民改造“三通”到户工程，农民有福了！,agreed
币安在寻求新一轮融资,区块链速递｜辟谣：币安在寻求新一轮融资的消息为假消息,disagreed
不吃晚饭能减肥吗？不吃晚饭有害身体健康,不吃晚饭最减肥？谣言大揭秘！,disagreed
女子献血16年导致身患白血病？,谣言粉碎｜无偿献血有危害？,unrelated
沈阳稻梦空间：转发朋友圈免门票,沈阳稻梦空间紧急辟谣：转发朋友圈免门票？以讹传讹！将报警处理！,disagreed
2018央视春晚节目单曝光，他们居然出山 互联网大亨也来助阵,关于网传“央视春晚节目单”的辟谣声明,disagreed
